"depth", "composition x", "composition y", "donor conc", "acceptor conc", "ni", "nc", "nv", "eg", "electron affinity", "potential", "e- mobility", "h+ mobility", "electric field", "impact gen rate", "electron conc", "hole conc", "cond. current density", "electron qfl", "hole qfl", "net doping", "recombination rate", "e field x", "e field y", "lattice temperature", "e- mobility x", "e- mobility y", "h+ mobility x", "h+ mobility y", "total doping", "h+ current density", "e- current density", "current flowlines", "total current density", "je- x", "jh+ x", "jtot x", "je- y", "jh+ y", "jtot y", "e- srh tno", "h+ srh tno", "joule heat power", "total heat power", "rec heat power", "heat conductivity", "heat capacity", "peltier-thomson heat power", "cond current x", "cond current y", "ionized acceptor concentration", "ionized donor concentration", "e- ionization coefficient", "h+ ionization coefficient", "acceptor trap dos #1", "acceptor trap ionized density #1"
4.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15659, 0, 0, 3601.78, 0, 0, 0, 0, 0, 0, 0, 0, 3582.88, -365.209, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.2525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15557, 0, 0, 3640.5, 0, 0, 0, 0, 0, 0, 0, 0, 3620.96, -372.226, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10513, 0, 0, 5671.46, 0, 0, 0, 0, 0, 0, 0, 0, 5644.02, -552.11, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.3775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.10354, 0, 0, 5729.85, 0, 0, 0, 0, 0, 0, 0, 0, 5701.79, -560.825, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02434, 0, 0, 8753.99, 0, 0, 0, 0, 0, 0, 0, 0, 8719.01, -774.253, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.5025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02188, 0, 0, 8835.28, 0, 0, 0, 0, 0, 0, 0, 0, 8800.24, -781.23, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.625, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9005, 0, 0, 12937.8, 0, 0, 0, 0, 0, 0, 0, 0, 12903.9, -925.424, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.6275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8969, 0, 0, 13032.6, 0, 0, 0, 0, 0, 0, 0, 0, 12999.9, -921.386, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72016, 0, 0, 17554.1, 0, 0, 0, 0, 0, 0, 0, 0, 17537.5, -751.876, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
4.7525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71536, 0, 0, 17623, 0, 0, 0, 0, 0, 0, 0, 0, 17607.9, -726.053, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.014, 3.066, 0, 0, 0, 0, 0, 0, 0, 0, 0
